track_id,name,uri,genres
7BkRyE0x03koOnsVuaktp2,Running,spotify:track:7BkRyE0x03koOnsVuaktp2,['indie']
7ne4VBA60CxGM75vw0EYad,That’s So True,spotify:track:7ne4VBA60CxGM75vw0EYad,['indie']
2r5nq6O6lXQtFf4fZjtUyq,the G.O.D.,spotify:track:2r5nq6O6lXQtFf4fZjtUyq,['indie']
6IPwKM3fUUzlElbvKw2sKl,we fell in ['love'] in october,spotify:track:6IPwKM3fUUzlElbvKw2sKl,['indie']
5vCh7sYhVm8iOleySP5ZXL,KIDS,spotify:track:5vCh7sYhVm8iOleySP5ZXL,['indie']
4p6KuRfYwvP7pX3MQ0DuUF,te vas // don’t go,spotify:track:4p6KuRfYwvP7pX3MQ0DuUF,['indie']
4m0q0xQ2BNl9SCAGKyfiGZ,Somebody Else,spotify:track:4m0q0xQ2BNl9SCAGKyfiGZ,['indie']
3SAga35lAPYdjj3qyfEsCF,Feel It (From “Invincible”),spotify:track:3SAga35lAPYdjj3qyfEsCF,['indie']
2612sZ6C1AhcvasbJlQCjC,stacy's song,spotify:track:2612sZ6C1AhcvasbJlQCjC,['indie']
76OGwb5RA9h4FxQPT33ekc,SNAP,spotify:track:76OGwb5RA9h4FxQPT33ekc,['indie']
050nzguUMD1sTpA4BwnwXm,Mrs Everything,spotify:track:050nzguUMD1sTpA4BwnwXm,['indie']
3SKH53SPQbEnZR4cJPVaz2,Messy,spotify:track:3SKH53SPQbEnZR4cJPVaz2,['indie']
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,['indie']
1DOPfFDAVCC9mXeshugX17,My Stupid Life,spotify:track:1DOPfFDAVCC9mXeshugX17,['indie']
1ShNMPMK9kz97QF2unVSWR,Long Time Comin',spotify:track:1ShNMPMK9kz97QF2unVSWR,['indie']
2T9G81i8JSiPUyP8H4ZVqn,2016,spotify:track:2T9G81i8JSiPUyP8H4ZVqn,['indie']
12RrfFKWOOzbhjt1LtQgxj,Change,spotify:track:12RrfFKWOOzbhjt1LtQgxj,['indie']
19kHhX6f6EfLU7rcO3RqjO,Back On 74,spotify:track:19kHhX6f6EfLU7rcO3RqjO,['indie']
0Mz9UEmPiOBCLZSdZnoVkp,Against The World!,spotify:track:0Mz9UEmPiOBCLZSdZnoVkp,['indie']
3kaxuMPzoUdM22m6oOCr1v,Rainy Day Loop,spotify:track:3kaxuMPzoUdM22m6oOCr1v,['indie']
20iDld5AhgUuf7qZI3M1oi,To Be You,spotify:track:20iDld5AhgUuf7qZI3M1oi,['indie']
0WPOxxoEVoglAvhqroDpQA,Where You Belong,spotify:track:0WPOxxoEVoglAvhqroDpQA,['indie']
6znk21h6HEBqeGH4OIcduD,DRAG,spotify:track:6znk21h6HEBqeGH4OIcduD,['indie']
5i5fCpsnqDJ9AfeObgd0gW,Guilty Conscience - Tame Impala Remix,spotify:track:5i5fCpsnqDJ9AfeObgd0gW,['indie']
7D8Rbm7NOGzZnOiU0HAR82,Placebo,spotify:track:7D8Rbm7NOGzZnOiU0HAR82,['indie']
5MHNVfob6U5PBe8y15A4MG,Bubblegum Dog,spotify:track:5MHNVfob6U5PBe8y15A4MG,['indie']
0utyjkNZTt9GUzMIoZEohu,Better Get To Know Me,spotify:track:0utyjkNZTt9GUzMIoZEohu,['indie']
47MROyFG8jq21LcLQ1LBJK,1998,spotify:track:47MROyFG8jq21LcLQ1LBJK,['indie']
43DRvwtcvJsK13JiDIyhRv,Polaroid,spotify:track:43DRvwtcvJsK13JiDIyhRv,['indie']
1wYIv0ySOwjMFWLOtrgtbo,III. Urn,spotify:track:1wYIv0ySOwjMFWLOtrgtbo,['indie']
6BnvF6AE9UhZF9v9Iv5ay9,The Line,spotify:track:6BnvF6AE9UhZF9v9Iv5ay9,['indie']
7C5pKQBh9xr7kCsBT6Y2n8,Halcyon Age,spotify:track:7C5pKQBh9xr7kCsBT6Y2n8,['indie']
2xyro5E9vVQJWvMzXfPD0B,Holes in the Floor,spotify:track:2xyro5E9vVQJWvMzXfPD0B,['indie']
2ngVZZGrIYAxyxaA2QcWTB,Porcelain,spotify:track:2ngVZZGrIYAxyxaA2QcWTB,['indie']
5ji0TlbJHbHkbNrr6hoi0n,Rain,spotify:track:5ji0TlbJHbHkbNrr6hoi0n,['indie']
4PvbbMYL4fkToni5BLaYRb,Softly,spotify:track:4PvbbMYL4fkToni5BLaYRb,['indie']
58WN0iFV4KUb88sFLhR['EDM'],7/2 GREY,spotify:track:58WN0iFV4KUb88sFLhR['EDM'],['indie']
0zEKfIm5b8EUcDM3qoPXKX,Lose My Mind (feat. Mr Gabriel),spotify:track:0zEKfIm5b8EUcDM3qoPXKX,['indie']
0Whq5fkaTfqgoIT403q081,Because I Got High,spotify:track:0Whq5fkaTfqgoIT403q081,['indie']
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,['indie']
5k4NgkvhhfP7PLUJoWPdpl,Flowers,spotify:track:5k4NgkvhhfP7PLUJoWPdpl,['indie']
6PS9AdyOKTPwlDPfLzJ7Ow,Greetings from Califournia,spotify:track:6PS9AdyOKTPwlDPfLzJ7Ow,['indie']
7fELy4TadKhiuL2KelM3yM,Wide Open,spotify:track:7fELy4TadKhiuL2KelM3yM,['indie']
1htTRt6dZPPeqduos5PAmC,TRY,spotify:track:1htTRt6dZPPeqduos5PAmC,['indie']
7hvt9OKUkvMRaJ01o8dV49,I Really Like You,spotify:track:7hvt9OKUkvMRaJ01o8dV49,['indie']
6gWo5bkadkr0ujUdIWNt4T,Forever out of Time,spotify:track:6gWo5bkadkr0ujUdIWNt4T,['indie']
5jI0ZaJ8RtgcEoeXvx0IL9,Good Guys,spotify:track:5jI0ZaJ8RtgcEoeXvx0IL9,['indie']
5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,['indie']
6wnSQh2JzBCIj1kVFq1kPM,NASKAR,spotify:track:6wnSQh2JzBCIj1kVFq1kPM,['indie']
1EnKZWtfSyLezfjpHcRvlc,Beta Club,spotify:track:1EnKZWtfSyLezfjpHcRvlc,['indie']
3UfiB7OvlXL2RFmkQuqO5q,Higher Than Most,spotify:track:3UfiB7OvlXL2RFmkQuqO5q,['indie']
0j3mqDTK4Z6lvrLzFCUUz6,Good Looking,spotify:track:0j3mqDTK4Z6lvrLzFCUUz6,['indie']
6XyJ7hn98C4mR2KqLWZAiD,FOOL,spotify:track:6XyJ7hn98C4mR2KqLWZAiD,['indie']
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,spotify:track:086myS9r57YsLbJpU0TgK9,['indie']
1ccjegUM0c9UApded2vfdr,Eye in the Sky,spotify:track:1ccjegUM0c9UApded2vfdr,['indie']
4YjSFVKbjEXHEgFiE4aFP4,Alphamale,spotify:track:4YjSFVKbjEXHEgFiE4aFP4,['indie']
3EhB8TCrI1uLrAkmWdTwrf,overrated,spotify:track:3EhB8TCrI1uLrAkmWdTwrf,['indie']
3bBmpVl9rQKJsFFGLFilIS,Charcoal Baby,spotify:track:3bBmpVl9rQKJsFFGLFilIS,['indie']
4Ncot44ixMkH6WLBuhiI5c,I Think I Do This,spotify:track:4Ncot44ixMkH6WLBuhiI5c,['indie']
6ZdAsADC9LIICvsVRuGWbZ,Sugar,spotify:track:6ZdAsADC9LIICvsVRuGWbZ,['indie']
2xBbLOBvCwJIiod7fukmy8,All That Shit,spotify:track:2xBbLOBvCwJIiod7fukmy8,['indie']
0tMMPZEt6Gyrl9FI8zSicm,Glue Song (feat. Clairo),spotify:track:0tMMPZEt6Gyrl9FI8zSicm,['indie']
4TpdVNYkVW8G5ZiZWEwc9J,Useless,spotify:track:4TpdVNYkVW8G5ZiZWEwc9J,['indie']
6pEkPmzBPy4EVjyiIVKlJg,Way To Go,spotify:track:6pEkPmzBPy4EVjyiIVKlJg,['indie']
4NhII2KWnNFs2TG0gSdCS3,"Who Are You, Richard Drew?",spotify:track:4NhII2KWnNFs2TG0gSdCS3,['indie']
7JjphsHsdECj3Y3oPpvchf,4 U,spotify:track:7JjphsHsdECj3Y3oPpvchf,['indie']
3AN1TurnEeuUR2ElKqRDFC,ANIMAL,spotify:track:3AN1TurnEeuUR2ElKqRDFC,['indie']
7CH99b2i1TXS5P8UUyWtnM,Them Changes,spotify:track:7CH99b2i1TXS5P8UUyWtnM,['indie']
7vrUuZ0ec0ubmwsTTwXw6o,NOT US,spotify:track:7vrUuZ0ec0ubmwsTTwXw6o,['indie']
2U7pUQ5aBAFoqysTlu56OP,Timberwolves,spotify:track:2U7pUQ5aBAFoqysTlu56OP,['indie']
0o1Iyp1fHAgAz1TKOMSyyd,Goin' Nowhere,spotify:track:0o1Iyp1fHAgAz1TKOMSyyd,['indie']
0bmQ5H9mHFzRnJ4ZntylFg,Somewhere (feat. Gus Dapperton),spotify:track:0bmQ5H9mHFzRnJ4ZntylFg,['indie']
0OHo1jArwGeYD4mmpgoxCx,Shouldn't Feel This Way,spotify:track:0OHo1jArwGeYD4mmpgoxCx,['indie']
697CE9FE9HU9EDjZjJLebf,Cinema,spotify:track:697CE9FE9HU9EDjZjJLebf,['indie']
61fAo1g1a4hVGPzokdILaV,Fly. Fly!,spotify:track:61fAo1g1a4hVGPzokdILaV,['indie']
4PlzJVdaRYC9Fg2AqlOxer,dreamin',spotify:track:4PlzJVdaRYC9Fg2AqlOxer,['indie']
2f66n1alVMwBoQkOvsPzZT,Psycho,spotify:track:2f66n1alVMwBoQkOvsPzZT,['indie']
3hRV0jL3vUpRrcy398teAU,The Night We Met,spotify:track:3hRV0jL3vUpRrcy398teAU,['indie']
0FTmksd2dxiE5e3rWyJXs6,back to friends,spotify:track:0FTmksd2dxiE5e3rWyJXs6,['indie']
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,['indie']
58O9Ff1qFaz9SdV8eJztfe,Empty Smoke,spotify:track:58O9Ff1qFaz9SdV8eJztfe,['indie']
0EQ6sMcTnMKiN4sgyUCoVh,Paris to the Moon,spotify:track:0EQ6sMcTnMKiN4sgyUCoVh,['indie']
3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,['indie']
7vyRxHk6QcuvexB9vXmhlV,Xanh,spotify:track:7vyRxHk6QcuvexB9vXmhlV,['indie']
5TnNZ1Fuj5jhn3RKWSvJXa,Mai,spotify:track:5TnNZ1Fuj5jhn3RKWSvJXa,['indie']
4K9pEXPOH7GwBkfBfn7bBW,Mai Về,spotify:track:4K9pEXPOH7GwBkfBfn7bBW,['indie']
6Hhyl7gBzbmPkwioIfBhtW,"36 Đêm, 4 Vạn Cây",spotify:track:6Hhyl7gBzbmPkwioIfBhtW,['indie']
5YiqPAVbiFUj1G1qvbXo0X,Giấc Mơ Khác,spotify:track:5YiqPAVbiFUj1G1qvbXo0X,['indie']
7nmpSarD95GZjdlzIpSKZR,Thay Doi,spotify:track:7nmpSarD95GZjdlzIpSKZR,['indie']
39ZfgcgJbpHZJd01vylgXt,Ngày Này Năm Ấy,spotify:track:39ZfgcgJbpHZJd01vylgXt,['indie']
2LX16d9LWQxmlUiOfxHKYO,Em Trang Trí,spotify:track:2LX16d9LWQxmlUiOfxHKYO,['indie']
5vcyGmH1zJLnmtCNVnS9wG,Đố Em Đi Tìm,spotify:track:5vcyGmH1zJLnmtCNVnS9wG,['indie']
2IFwxUYgwmvrppza3CBdx3,Cuối Ngày,spotify:track:2IFwxUYgwmvrppza3CBdx3,['indie']
4u43avsuHboJHfogNT5EX1,Đừng Yêu Người Nổi Tiếng,spotify:track:4u43avsuHboJHfogNT5EX1,['indie']
2w4Ex6ObV9rdYLkE4A9jV6,Yêu,spotify:track:2w4Ex6ObV9rdYLkE4A9jV6,['indie']
4sccoCUvKgarfGmvfAWoVV,No Internet,spotify:track:4sccoCUvKgarfGmvfAWoVV,['indie']
7uvXCImcEEKhjRRhLyjZLn,Thư Cho Anh,spotify:track:7uvXCImcEEKhjRRhLyjZLn,['indie']
0JKEP4dB1riE6l7Kq5kJm1,Em Đừng Khóc,spotify:track:0JKEP4dB1riE6l7Kq5kJm1,['indie']
4fBZ8DOoxcZeEl7GyQdnUF,Chậm Lại,spotify:track:4fBZ8DOoxcZeEl7GyQdnUF,['indie']
12vSFZeU5dVNcxQWILpZ7c,Anh Sẽ Yêu Em Đến Hết Mùa Hoa Rơi (Cổ Động Loanh Quanh),spotify:track:12vSFZeU5dVNcxQWILpZ7c,['indie']
2a5hng9yXtbjtTVVm9UviC,Mơ,spotify:track:2a5hng9yXtbjtTVVm9UviC,['indie']
2GyTNAVgphXBCd37AIPnip,Con Chim Trên Cành Hát Về Tình Yêu,spotify:track:2GyTNAVgphXBCd37AIPnip,['indie']
4ftzpd21N0aYC6ymbGRjgZ,Gói Những Bông Hoa Nhỏ Tặng Em,spotify:track:4ftzpd21N0aYC6ymbGRjgZ,['indie']
2wDaGHmJfStRz5Dnaa9zPt,Thêm một dấu phẩy,spotify:track:2wDaGHmJfStRz5Dnaa9zPt,['indie']
7yyOoz1sYVhgIN1XWDFM8X,ba dùng facebook,spotify:track:7yyOoz1sYVhgIN1XWDFM8X,['indie']
5Jj03wow6GaCjf2vzFmGjT,100 ngày hạ,spotify:track:5Jj03wow6GaCjf2vzFmGjT,['indie']
0i7wGFJdoksdgvo2r99XKP,Trong Veo,spotify:track:0i7wGFJdoksdgvo2r99XKP,['indie']
4BBAQlRzcskT3IMWold8DF,Là,spotify:track:4BBAQlRzcskT3IMWold8DF,['indie']
0wmin99fhSRGQk1b875G5P,Cuối Chiều,spotify:track:0wmin99fhSRGQk1b875G5P,['indie']
4j7WS8erX8FFXgYxNvpjo2,Bụi Hoa Giấy,spotify:track:4j7WS8erX8FFXgYxNvpjo2,['indie']
1AlOxCZtObU3SiH4A1iSmK,Hái Sao,spotify:track:1AlOxCZtObU3SiH4A1iSmK,['indie']
4CjJf5bzvv5ZuLf2FJqlWY,Thấy Chưa,spotify:track:4CjJf5bzvv5ZuLf2FJqlWY,['indie']
4rPrBNnDgdZpS5gosHv0yr,để quên,spotify:track:4rPrBNnDgdZpS5gosHv0yr,['indie']
1gWYdMleZCQUUPSDL8uumT,Mấy Khi,spotify:track:1gWYdMleZCQUUPSDL8uumT,['indie']
1UDAnignfiklanSQ6MfPUE,Bạn thỏ tivi nhỏ,spotify:track:1UDAnignfiklanSQ6MfPUE,['indie']
0ON38MgDpAMcRC9ULx7NOf,Em Trong Đầu,spotify:track:0ON38MgDpAMcRC9ULx7NOf,['indie']
0uRpE3YtszcI37nUSBusmq,Điểm Đến Cuối Cùng,spotify:track:0uRpE3YtszcI37nUSBusmq,['indie']
4knRFQiLJMMUlP7psJk4kg,AI BIET,spotify:track:4knRFQiLJMMUlP7psJk4kg,['indie']
1lNJbioKb7Zue9sf2wcaWN,LAVIE,spotify:track:1lNJbioKb7Zue9sf2wcaWN,['indie']
4HSljxjrWMpQJH6yZs22C6,Áo Màu Xanh,spotify:track:4HSljxjrWMpQJH6yZs22C6,['indie']
7sZgN8O9VpGPbNv4TWfvTy,Trao,spotify:track:7sZgN8O9VpGPbNv4TWfvTy,['indie']
0HOotbqxzY2vst6ejbeYDW,Anh Thấy (Interlude),spotify:track:0HOotbqxzY2vst6ejbeYDW,['indie']
2qmLXCVXBzPZqGZtiFlO3V,Mấy Khi,spotify:track:2qmLXCVXBzPZqGZtiFlO3V,['indie']
1IaWkPS5msNeLJnI2ajuW9,Bài Chót,spotify:track:1IaWkPS5msNeLJnI2ajuW9,['indie']
4HHtyJdZVuefcyRmBUcyth,Va Vào Giai Điệu Này,spotify:track:4HHtyJdZVuefcyRmBUcyth,['indie']
38MI5LpTajiO3A0DQGcCmu,Suit & Tie,spotify:track:38MI5LpTajiO3A0DQGcCmu,['indie']
3YctJXK6kznnWl68TnYobN,Anh Đã Ổn Hơn,spotify:track:3YctJXK6kznnWl68TnYobN,['indie']
5JnYzzZH34K66CftX5223m,MISSING YOU,spotify:track:5JnYzzZH34K66CftX5223m,['indie']
7MIi9ZomoXFsVsfiCz8qVu,Personal,spotify:track:7MIi9ZomoXFsVsfiCz8qVu,['indie']
7pIMDyj9n7dHdR2h63SnoI,Anh Không Làm Được,spotify:track:7pIMDyj9n7dHdR2h63SnoI,['indie']
0TRq0GS9HUciq1FxgLIi3R,Gửi em,spotify:track:0TRq0GS9HUciq1FxgLIi3R,['indie']
5qVhvHNvOcqBjhdIC0JWax,Sài Gòn Khóc Hộ Em,spotify:track:5qVhvHNvOcqBjhdIC0JWax,['indie']
7MLiUliSeS7wNrJTsTRxT0,Healing (feat. Summer Vee),spotify:track:7MLiUliSeS7wNrJTsTRxT0,['indie']
24DVKr1495WzRv1lNOlvRz,Thế Giới Của Em,spotify:track:24DVKr1495WzRv1lNOlvRz,['indie']
1e645b1filW7ajQi19fc5S,Tori 2022,spotify:track:1e645b1filW7ajQi19fc5S,['indie']
7s6ovGQrG5gWLvA9lC1bnh,dốc tiên long,spotify:track:7s6ovGQrG5gWLvA9lC1bnh,['indie']
1hyDeosKOqqI4YcqFgzNlQ,Hình Trái Tim,spotify:track:1hyDeosKOqqI4YcqFgzNlQ,['indie']
36JZa2LFSw6dEVUZO7a8wl,Đã Xem,spotify:track:36JZa2LFSw6dEVUZO7a8wl,['indie']
7lXFEfQYjy2RaGlAr4IMfy,Cố Xa Nhau,spotify:track:7lXFEfQYjy2RaGlAr4IMfy,['indie']
27okvpcgpfODYvseTAdnYs,Limo,spotify:track:27okvpcgpfODYvseTAdnYs,['indie']
2WLPcsok1Q6KFwCvSPcX3P,Cùng,spotify:track:2WLPcsok1Q6KFwCvSPcX3P,['indie']
2r0286ICkIhV3fjspsZHgX,Ở Đây Lúc Này,spotify:track:2r0286ICkIhV3fjspsZHgX,['indie']
3A66xi3aLPuqAFvkRNrpry,Đôi Lời,spotify:track:3A66xi3aLPuqAFvkRNrpry,['indie']
4stGDwiLe6DYjxCDSo4Xqf,Chờ Anh Nhé,spotify:track:4stGDwiLe6DYjxCDSo4Xqf,['indie']
5ATashcdj0Bio0J9I3gk62,Đi Qua Mùa Hạ,spotify:track:5ATashcdj0Bio0J9I3gk62,['indie']
7IdqwdeD9kZCMzCNLOSDgo,Em Có Còn Dùng Số Này Không,spotify:track:7IdqwdeD9kZCMzCNLOSDgo,['indie']
2rqJXPUk1bhnV8DxaJx9kz,Gummy Bear,spotify:track:2rqJXPUk1bhnV8DxaJx9kz,['indie']
6OoqVDsWZzhXjet0G59KL2,Đôi Bờ,spotify:track:6OoqVDsWZzhXjet0G59KL2,['indie']
2RmIUFM4UkaLWPf120tPRC,Hướng Dương,spotify:track:2RmIUFM4UkaLWPf120tPRC,['indie']
3TqRr2ZgnD5P1SH31WzPYj,Mèo Hoang,spotify:track:3TqRr2ZgnD5P1SH31WzPYj,['indie']
4UEx58N1hrlLy4BioWf3iH,Ha Noi Khoc Ho Em,spotify:track:4UEx58N1hrlLy4BioWf3iH,['indie']
7vreWkRxICYLQWRTlkgW5g,Dalat,spotify:track:7vreWkRxICYLQWRTlkgW5g,['indie']
0hmNM9TpJOzvFfMpgFuF23,Ngày Thảnh Thơi,spotify:track:0hmNM9TpJOzvFfMpgFuF23,['indie']
4nJIHC8ABU9qJiB23gZXAD,Tori,spotify:track:4nJIHC8ABU9qJiB23gZXAD,['indie']
3yIVAk7Wv2A0KZlPhYzh3M,VÉ ĐI THIÊN ĐƯỜNG (một chiều),spotify:track:3yIVAk7Wv2A0KZlPhYzh3M,['indie']
0VdKWmx9vTz4NiAeiPgMd3,I Can't See,spotify:track:0VdKWmx9vTz4NiAeiPgMd3,['indie']
67hCnVpFk6nLBAlxAVjpaB,Chờ (Điều Tốt Nhất),spotify:track:67hCnVpFk6nLBAlxAVjpaB,['indie']
2Ze4DvyOfTwr8GL3xAR469,Runaway,spotify:track:2Ze4DvyOfTwr8GL3xAR469,['indie']
2obwRyHoZsIqcuUtj1XbBH,Ngày Này Năm Ấy,spotify:track:2obwRyHoZsIqcuUtj1XbBH,['indie']
6zCKAA9FfYJDH2HjCFYcSH,Căn Nhà Lặng Im,spotify:track:6zCKAA9FfYJDH2HjCFYcSH,['indie']
2Jaaw8PrdUfPlU6o6tL5dl,Mascara,spotify:track:2Jaaw8PrdUfPlU6o6tL5dl,['indie']
0xKO7e1CT1Zyps6MC33CeD,Trong Chuyến Phiêu Lưu Vào Tim Em,spotify:track:0xKO7e1CT1Zyps6MC33CeD,['indie']
1hfcHmTm7J8dgvDb0VkoxI,Khi Người Con Gái Cắt Tóc,spotify:track:1hfcHmTm7J8dgvDb0VkoxI,['indie']
1C7x50VsdGeYl3XPeJv91x,Đừng Gọi Anh Dậy,spotify:track:1C7x50VsdGeYl3XPeJv91x,['indie']
0IPx9XPKMtXNVAxAAXQzFP,Đếm,spotify:track:0IPx9XPKMtXNVAxAAXQzFP,['indie']
2ooASIRP9NWlZVH2vmyfac,Này Em Ơi,spotify:track:2ooASIRP9NWlZVH2vmyfac,['indie']
5uiyP1DpD9cFVGHXc3E22c,Một Ngày,spotify:track:5uiyP1DpD9cFVGHXc3E22c,['indie']
2yilnWMwJP2bTTVrgRpmYe,Luna,spotify:track:2yilnWMwJP2bTTVrgRpmYe,['indie']
3mq4Q49A06yNkuKOGGxypY,Giả,spotify:track:3mq4Q49A06yNkuKOGGxypY,['indie']
35fxgFQEIfrOCdlLXEp6In,"Tôi, Ánh Đèn Vàng",spotify:track:35fxgFQEIfrOCdlLXEp6In,['indie']
06PmWcNQ2zyzzbC6w8CqZO,Hành Tinh Ánh Sáng,spotify:track:06PmWcNQ2zyzzbC6w8CqZO,['indie']
4RhH1PzdkkFAZiWK3wpoVC,Cố Thức Đến Mùa Cây Thay Lá,spotify:track:4RhH1PzdkkFAZiWK3wpoVC,['indie']
0JFM7ZkeMU7Kl4s49xeHjX,A Sad Song,spotify:track:0JFM7ZkeMU7Kl4s49xeHjX,['indie']
1oe0ZtAMATEkKrhUt4AdiW,Saigon1,spotify:track:1oe0ZtAMATEkKrhUt4AdiW,['indie']
0AFGP6yJiakwce0evtrbxd,Hoàng Hôn,spotify:track:0AFGP6yJiakwce0evtrbxd,['indie']
2sTsEAqSV9kC7g3jt7tR5e,Tỉnh Giấc Khi Ông Trời Đang Ngủ,spotify:track:2sTsEAqSV9kC7g3jt7tR5e,['indie']
4nibvxRZ0Q3xqrdKSRZUZd,Ta Đã Từng Yêu Nhau Chưa,spotify:track:4nibvxRZ0Q3xqrdKSRZUZd,['indie']
6M0TWQ8l9yXkz3kV3RhU5x,Gam Màu Tím Ở Rìa Thế Giới,spotify:track:6M0TWQ8l9yXkz3kV3RhU5x,['indie']
4NKMUWjYeaDXZa0WyuryVA,Giấc Ngủ Quên,spotify:track:4NKMUWjYeaDXZa0WyuryVA,['indie']
1hxsZNkaNVyBrgNoQPcfOo,Fake Happy,spotify:track:1hxsZNkaNVyBrgNoQPcfOo,['indie']
655LvGCjUMaTjNkPaoOWE4,Late Nights,spotify:track:655LvGCjUMaTjNkPaoOWE4,['indie']
1iSlsDumr59OhaCyPj494Z,Treasure,spotify:track:1iSlsDumr59OhaCyPj494Z,['indie']
1nxwp3UhqNzd8yPTF3w3ur,Sắp Vào Đông,spotify:track:1nxwp3UhqNzd8yPTF3w3ur,['indie']
6ljJNAUdnEgGpWULzqiS5J,Giữ Cho Em Một Thế Giới,spotify:track:6ljJNAUdnEgGpWULzqiS5J,['indie']
7miWk0Fm0d21gqhjDqLVMm,Hành Tinh Song Song,spotify:track:7miWk0Fm0d21gqhjDqLVMm,['indie']
2kn14zWvuWiVmVSzjhNnt5,Tâm Sự Của Ta,spotify:track:2kn14zWvuWiVmVSzjhNnt5,['indie']
7gereNWPway3Qe8HcRDjoC,Chuyện Những Người Yêu Xa,spotify:track:7gereNWPway3Qe8HcRDjoC,['indie']
72oCp4aPEzavOKd9MkXJuj,Xin Phép Được Cô Đơn,spotify:track:72oCp4aPEzavOKd9MkXJuj,['indie']
42LToPm7hRp1hOdONqcsdr,"Hành Tinh Song Song, Pt. 2",spotify:track:42LToPm7hRp1hOdONqcsdr,['indie']
2NHb2ZX10aPVOgROD5wzpN,Là Em,spotify:track:2NHb2ZX10aPVOgROD5wzpN,['indie']
7HkOqABWXwZwx9ujjnS6Tg,Yêu Xa,spotify:track:7HkOqABWXwZwx9ujjnS6Tg,['indie']
5cn5oHiXJTLiuthgbgfkMh,Vết Mưa,spotify:track:5cn5oHiXJTLiuthgbgfkMh,['indie']
0s7wXifcEHCo9OgELbNv8d,If,spotify:track:0s7wXifcEHCo9OgELbNv8d,['indie']
1IyaXs95EqH8emANUrhRwH,Nếu Ngày Mai Không Đến,spotify:track:1IyaXs95EqH8emANUrhRwH,['indie']
7o0AuPw89jvh0GiRNQQffR,Mùa Mưa Ngâu Nằm Cạnh,spotify:track:7o0AuPw89jvh0GiRNQQffR,['indie']
3WkvZbY9jVVIfBGhrcnVAL,Phố Không Em,spotify:track:3WkvZbY9jVVIfBGhrcnVAL,['indie']
7GxSshyjKx46dlIV2UoVrc,Anh Đếch Cần Gì Nhiều Ngoài Em,spotify:track:7GxSshyjKx46dlIV2UoVrc,['indie']
22IXy1do1ScS3RZNea8AsN,Cô Gái Ngày Hôm Qua,spotify:track:22IXy1do1ScS3RZNea8AsN,['indie']
7AzGrpsT9kTI6OUdMXlHWe,LẦN CUỐI (đi bên em xót xa người ơi),spotify:track:7AzGrpsT9kTI6OUdMXlHWe,['indie']
4fpd6aRKixkz7usrx7QQkh,Who,spotify:track:4fpd6aRKixkz7usrx7QQkh,['indie']
5idIWC57Y9GAcY8K2k0wWE,Don't Fall In ['love'] (feat. Kim Nguyen Martian & Galaxyy),spotify:track:5idIWC57Y9GAcY8K2k0wWE,['indie']
637r3dcSwZqTEZ4gaZouBK,Đi Qua Mùa Hạ (Acoustic Version),spotify:track:637r3dcSwZqTEZ4gaZouBK,['indie']
1iLlcwUV6MmaH6K7BPyWhS,Không Còn Mùa Thu,spotify:track:1iLlcwUV6MmaH6K7BPyWhS,['indie']
5yUzU4OIMuzQi71bjScIb4,Tự Dưng Nhớ Anh,spotify:track:5yUzU4OIMuzQi71bjScIb4,['indie']
6lbKIU74zltDpWD22CJdFg,Ngả Nghiêng (Cổ Động Loanh Quanh),spotify:track:6lbKIU74zltDpWD22CJdFg,['indie']
2KslYHjvn4m1uZqqTgbjfm,Ký Ức Trốn Đi,spotify:track:2KslYHjvn4m1uZqqTgbjfm,['indie']
4VoL6PfsSPKcoj3xXgfQkV,Crush on You,spotify:track:4VoL6PfsSPKcoj3xXgfQkV,['indie']
0c0qvIxPl97WyOsDZLBqjP,Mấy Khi,spotify:track:0c0qvIxPl97WyOsDZLBqjP,['indie']
2N4w0MHDdOI3vFzXWxW0c8,Thế Kỉ 21 Buồn,spotify:track:2N4w0MHDdOI3vFzXWxW0c8,['indie']
7bosHxEx98cOnycWttvMkf,Cái Hộc Tủ,spotify:track:7bosHxEx98cOnycWttvMkf,['indie']
1SPDWTBH7qcjbZ8zMRXlQ9,Let Me Know,spotify:track:1SPDWTBH7qcjbZ8zMRXlQ9,['indie']
2jdAk8ATWIL3dwT47XpRfu,Slow Dancing in a Burning Room,spotify:track:2jdAk8ATWIL3dwT47XpRfu,['indie']
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),spotify:track:7eJMfftS33KTjuF7lTsMCx,['indie']
7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,['indie']
