track_id,name,uri,genres,vietnamese_genres,emotion_genres
6d2SdcllPos7HflN5rXk76,Say Goodbye,spotify:track:6d2SdcllPos7HflN5rXk76,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5fRRhPduSMGfKxrhlLOa8l,Yêu Như Ngày Yêu Cuối,spotify:track:5fRRhPduSMGfKxrhlLOa8l,"['v-pop', 'vietnamese bolero', 'vietnam indie']","['vietnamese bolero', 'vietnam indie']",['v-pop']
1rJyVbXb3njXbN3lokllKf,Người Hãy Quên Em Đi,spotify:track:1rJyVbXb3njXbN3lokllKf,"['v-pop', 'vietnamese bolero', 'vietnam indie']","['vietnamese bolero', 'vietnam indie']",['v-pop']
2P9M7q49JXnwiab4TosOpW,Anh Đợi Em Được Không,spotify:track:2P9M7q49JXnwiab4TosOpW,"['v-pop', 'vietnamese bolero', 'vietnam indie']","['vietnamese bolero', 'vietnam indie']",['v-pop']
5YW0J0Rg3VpeHP6rn1iVDv,Đâu Chỉ Riêng Em,spotify:track:5YW0J0Rg3VpeHP6rn1iVDv,"['v-pop', 'vietnamese bolero', 'vietnam indie']","['vietnamese bolero', 'vietnam indie']",['v-pop']
7vJyCz6Q8AE13xfPo6iQAz,I'm Still Loving You,spotify:track:7vJyCz6Q8AE13xfPo6iQAz,"['v-pop', 'vinahouse']",[],['v-pop']
3ksHvU75aLBENx2ZmO49Jx,Anh Thanh Niên,spotify:track:3ksHvU75aLBENx2ZmO49Jx,"['v-pop', 'vietnam indie', 'vietnamese hip hop', 'vinahouse']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
3TXSdTpaqKBpWyUG3aJ3LK,Mượn Rượu Tỏ Tình,spotify:track:3TXSdTpaqKBpWyUG3aJ3LK,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5PxDBYSG5vypzrSsulGgUC,Đừng Chờ Anh Nữa,spotify:track:5PxDBYSG5vypzrSsulGgUC,"['v-pop', 'vietnamese lo-fi', 'vinahouse', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
6uMNe8s4p6DbVwzkbAK2qu,Liệu Giờ,spotify:track:6uMNe8s4p6DbVwzkbAK2qu,"['vietnamese lo-fi', 'v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
4iDyFW4a7iCJh2VqSpwGQz,Ai Đưa Em Về,spotify:track:4iDyFW4a7iCJh2VqSpwGQz,"['v-pop', 'vietnam indie', 'vinahouse', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
0FuHntDC6PBMCUvIwpPvFc,Anh Nhà Ở Đâu Thế?,spotify:track:0FuHntDC6PBMCUvIwpPvFc,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
3YYZiqz0IqEm9FnbOfPwxj,Đen Đá Không Đường,spotify:track:3YYZiqz0IqEm9FnbOfPwxj,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5bci9SuYMCNB2BkSEmrCaB,Trời Giấu Trời Mang Đi,spotify:track:5bci9SuYMCNB2BkSEmrCaB,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
72UqrAgisRK4yMbsruvCoW,Anh Đánh Rơi Người Yêu Này! - Thật Tuyệt Vời Khi Ở Bên Em Ost,spotify:track:72UqrAgisRK4yMbsruvCoW,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
0GC72Xb0CX1ZJRF3lQX0yb,Đừng Nói Tôi Điên,spotify:track:0GC72Xb0CX1ZJRF3lQX0yb,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
3TNS32Mmols8efnyed3SgD,Em Ngày Xưa Khác Rồi,spotify:track:3TNS32Mmols8efnyed3SgD,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
6foM17AKOK0NMOXIpuZtAm,Rồi Người Thương Cũng Hóa Người Dưng,spotify:track:6foM17AKOK0NMOXIpuZtAm,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
6HaChQZma1WN7Wx6ImCS7N,Anh Oi O Lai,spotify:track:6HaChQZma1WN7Wx6ImCS7N,"['v-pop', 'vinahouse']",[],['v-pop']
4EYcEzkkpJDRVO1TxrzH3r,Nếu Ngày Ấy,spotify:track:4EYcEzkkpJDRVO1TxrzH3r,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5EtmRfmtU7VXdM0kNXAzZ8,Em Lỡ Thôi À,spotify:track:5EtmRfmtU7VXdM0kNXAzZ8,"['v-pop', 'vietnamese bolero', 'vinahouse']",['vietnamese bolero'],['v-pop']
77WB1SRD0tGgkKQFIWCISJ,Thái Bình Mồ Hôi Rơi,spotify:track:77WB1SRD0tGgkKQFIWCISJ,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
0zNyJEcrEbYvwA0s1msBPF,Ấn Nút Nhớ... Thả Giấc Mơ,spotify:track:0zNyJEcrEbYvwA0s1msBPF,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
7i5YAG2YaXwKSujxx9hx87,Tiến Lên Việt Nam Ơi,spotify:track:7i5YAG2YaXwKSujxx9hx87,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
3Gunzjkn4oou0dZkk4l6aD,Remember Me - SlimV remix,spotify:track:3Gunzjkn4oou0dZkk4l6aD,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
6BToHhGtbW8eMQFaEv0i2d,Như Ngày Hôm Qua,spotify:track:6BToHhGtbW8eMQFaEv0i2d,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
0YRtuiIMa3FM3LywGlJIii,Buông Đôi Tay Nhau Ra,spotify:track:0YRtuiIMa3FM3LywGlJIii,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
4pWF7uyalOeveT6oansXmy,Lạc Trôi,spotify:track:4pWF7uyalOeveT6oansXmy,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
2g9jxHI2KqSS1MRwS7e95x,Chắc Ai Đó Sẽ Về,spotify:track:2g9jxHI2KqSS1MRwS7e95x,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
4yHdRaAAzoAmzC9pbrmiE1,Không Phải Dạng Vừa Đâu,spotify:track:4yHdRaAAzoAmzC9pbrmiE1,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
6mwLlebZwvlCewF06M16nu,Chúng Ta Không Thuộc Về Nhau,spotify:track:6mwLlebZwvlCewF06M16nu,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
1Huy9G87D6pbIveFulsH0P,Âm Thầm Bên Em,spotify:track:1Huy9G87D6pbIveFulsH0P,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
5HbLlcJogki9rRq2KfkGQP,Nơi Này Có Anh,spotify:track:5HbLlcJogki9rRq2KfkGQP,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
4HlHNLtfxP7Y5z03j3eNOi,CHẠY NGAY ĐI,spotify:track:4HlHNLtfxP7Y5z03j3eNOi,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
0f5yQttJS5nNxRAleF4kZO,Hãy Trao Cho Anh,spotify:track:0f5yQttJS5nNxRAleF4kZO,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
3rZYyvpOtgZzRDs0EzGocq,Chỉ Muốn Bên Em Lúc Này (Lofi Ver.),spotify:track:3rZYyvpOtgZzRDs0EzGocq,"['vinahouse', 'vietnamese lo-fi', 'v-pop', 'lo-fi']",['vietnamese lo-fi'],['v-pop']
4L2xuczFpbb7cjXebOBNkt,Bắc Bling (Bắc Ninh) (Prod. by Masew),spotify:track:4L2xuczFpbb7cjXebOBNkt,"['v-pop', 'vinahouse']",[],['v-pop']
0oSc7X1uRQGuEqNRtXEeQL,Dù Cho Tận Thế,spotify:track:0oSc7X1uRQGuEqNRtXEeQL,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
2Pwou3Q2Cf59RxdX2V6MgV,Có Đôi Điều,spotify:track:2Pwou3Q2Cf59RxdX2V6MgV,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
3CmacJj7VC4W6daC8BWd0h,Mất Kết Nối,spotify:track:3CmacJj7VC4W6daC8BWd0h,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
2CnvYoYxLgvrSmBn563Kdc,baby you are not alone,spotify:track:2CnvYoYxLgvrSmBn563Kdc,"['v-pop', 'vietnamese lo-fi', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
6INhamAhXUTRuXliyDirMV,Mưa Thâm Lặng Giời,spotify:track:6INhamAhXUTRuXliyDirMV,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
0s7RyyUlQfd8mnnboHe18n,Hẹn Gặp Em Dưới Ánh Trăng,spotify:track:0s7RyyUlQfd8mnnboHe18n,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
44sYmL97Lv8mEbzgANFkPD,thật quá đáng.. để yêu,spotify:track:44sYmL97Lv8mEbzgANFkPD,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,spotify:track:31VNCmwspR7nVJ6kruUuJt,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
1ZSwYD21wiQCx3VYrnQHMm,FRIENDSHIP,spotify:track:1ZSwYD21wiQCx3VYrnQHMm,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
7kpNUrBDYDoX6QKGzrBD1R,Thôi Em Đừng Đi,spotify:track:7kpNUrBDYDoX6QKGzrBD1R,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
6lKKe2DNtxx2F13220bVYo,Ơ Thế Là,spotify:track:6lKKe2DNtxx2F13220bVYo,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
4oGgxjxVOI69h9uOpHOzwn,Để Ý,spotify:track:4oGgxjxVOI69h9uOpHOzwn,"['v-pop', 'vietnam indie', 'vietnamese hip hop', 'vinahouse']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
3qhYidu0cemx1v9PgTtpS5,Chúng Ta Của Tương Lai,spotify:track:3qhYidu0cemx1v9PgTtpS5,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
4R7UV2BCJ2bt9hh6jFOgId,Dám Rực Rỡ,spotify:track:4R7UV2BCJ2bt9hh6jFOgId,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
4NTanSVXBkQ2NmDEbr2vLE,Trái đất ôm Mặt trời,spotify:track:4NTanSVXBkQ2NmDEbr2vLE,"['v-pop', 'vietnamese lo-fi', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
6IHLOkgZftkcqS3fM0jMCT,Em Xinh,spotify:track:6IHLOkgZftkcqS3fM0jMCT,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
0tGmDUHDoT8pxYhgAT3yNG,bé ơi từ từ,spotify:track:0tGmDUHDoT8pxYhgAT3yNG,"['v-pop', 'vietnam indie', 'vietnamese hip hop', 'vinahouse']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,spotify:track:3ZbZtdEw9U0uZW4tZItIwq,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
3un8UkiPHJjlsrTHQnisXH,Từng Quen,spotify:track:3un8UkiPHJjlsrTHQnisXH,"['v-pop', 'vietnam indie', 'vietnamese hip hop', 'vinahouse']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
6KgZf5gZgF1KLNxq1qZgHP,Anh Là Ngoại Lệ Của Em,spotify:track:6KgZf5gZgF1KLNxq1qZgHP,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
0Qs29ApstkrU5T8S5Hxazw,Ngõ Chạm,spotify:track:0Qs29ApstkrU5T8S5Hxazw,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
7eDrdQ7PK9Xm1CZCKWsgmH,Anh Nhớ Ra (feat. TRANG),spotify:track:7eDrdQ7PK9Xm1CZCKWsgmH,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
1RGA13K66cABN7nYek6WNk,Không Còn Em,spotify:track:1RGA13K66cABN7nYek6WNk,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
4JwEvm7fK1GxGSkiwzRZc2,Đừng Dắt Em Đi Lòng Vòng,spotify:track:4JwEvm7fK1GxGSkiwzRZc2,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
7jbnA8sL3dpOYRrFrVURf0,Người Lạ Trong Danh Bạ (feat. Phúc Du),spotify:track:7jbnA8sL3dpOYRrFrVURf0,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
3I024mr4TcQb8W9cNVe0ze,Nắng Lên (feat. Gonzo & Bwine),spotify:track:3I024mr4TcQb8W9cNVe0ze,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
1Ss9ejME8ldmJERHMzjVRc,Kyoto 1,spotify:track:1Ss9ejME8ldmJERHMzjVRc,['v-pop'],[],['v-pop']
7wj9sGlHGTMQ28liyi48hz,nếu lúc đó,spotify:track:7wj9sGlHGTMQ28liyi48hz,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
7sEIHN9lpk8ad8iIAYnR5Y,Dear (feat. Lê Hiếu),spotify:track:7sEIHN9lpk8ad8iIAYnR5Y,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
70hEVaGwwat644nPWkhKNW,yêu anh đi mẹ anh bán bánh mì,spotify:track:70hEVaGwwat644nPWkhKNW,"['vietnamese hip hop', 'v-pop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
4X2iEvLVDm1Acd8Xmxw1ZC,Bo Xì Bo,spotify:track:4X2iEvLVDm1Acd8Xmxw1ZC,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
7rBaTQRsf7BHcFfvXQBSHR,Mưa Cứ Rơi,spotify:track:7rBaTQRsf7BHcFfvXQBSHR,"['vietnamese hip hop', 'v-pop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2DeraySaI3fomlDF6S2NZa,Bài này không để đi diễn,spotify:track:2DeraySaI3fomlDF6S2NZa,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
2zYc8JUkCUqY7r567OzpUc,Replay trên con Guây,spotify:track:2zYc8JUkCUqY7r567OzpUc,"['vietnamese hip hop', 'v-pop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5hkAuvgkOrd4KpDOlCNsvW,Waiting For You,spotify:track:5hkAuvgkOrd4KpDOlCNsvW,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
0TOsszupHDNUvzadopZv3A,Ngổn Ngang,spotify:track:0TOsszupHDNUvzadopZv3A,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
0Cy7uOfTjJrmHkNEPBBZxf,Bên Trên Tầng Lầu,spotify:track:0Cy7uOfTjJrmHkNEPBBZxf,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
73fFRs03s0gtjggfMW213L,Ngã Tư Không Đèn,spotify:track:73fFRs03s0gtjggfMW213L,"['vietnam indie', 'v-pop', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
25h0TqC9H3BcMA7KjK5nHK,vaicaunoicokhiennguoithaydoi,spotify:track:25h0TqC9H3BcMA7KjK5nHK,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
04bm7NsIhRfTlLGDoKMEw8,Có Không Giữ Mất Đừng Tìm,spotify:track:04bm7NsIhRfTlLGDoKMEw8,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
5cvW3PYJeQjRTnj9vHP5Va,Cà Phê,spotify:track:5cvW3PYJeQjRTnj9vHP5Va,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5Msoarj5hk9LguTtiIyqug,Ngày Đầu Tiên,spotify:track:5Msoarj5hk9LguTtiIyqug,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
6GJi4nSZOiTOU2FhsgxWyH,Bước Qua Nhau,spotify:track:6GJi4nSZOiTOU2FhsgxWyH,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
5T6j0rfpCDBzAxC8Fpd0N7,An Thần,spotify:track:5T6j0rfpCDBzAxC8Fpd0N7,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2V5wosWQBLveq9YyBnqNvH,lucid.,spotify:track:2V5wosWQBLveq9YyBnqNvH,['v-pop'],[],['v-pop']
73mVGNhTlRQBod01zh3M0s,"Tell Ur Mom II - Gii, Hiderway Remix",spotify:track:73mVGNhTlRQBod01zh3M0s,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
3wNvWpjcNED10BStY9A4l3,Tay To,spotify:track:3wNvWpjcNED10BStY9A4l3,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5fFLotKS1286huYIMQHqz7,Muộn Rồi Mà Sao Còn,spotify:track:5fFLotKS1286huYIMQHqz7,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
4V2MZcxyltQ4oKSdXOZoV0,DYNAMIC DUO,spotify:track:4V2MZcxyltQ4oKSdXOZoV0,"['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie']",['v-pop']
5KYv3kORBKUmVEoqbRRWxt,Từng Là Của Nhau,spotify:track:5KYv3kORBKUmVEoqbRRWxt,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese bolero']","['vietnam indie', 'vietnamese bolero']",['v-pop']
45Mswno1F7FoZkcmQkp7fi,Thích Em Hơi Nhiều,spotify:track:45Mswno1F7FoZkcmQkp7fi,"['v-pop', 'vietnam indie', 'vietnamese hip hop', 'vinahouse']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
4xalxj2hfKiU3Pws87fSeO,Yêu Sắc Yếu,spotify:track:4xalxj2hfKiU3Pws87fSeO,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
1izPmgSW7FV6XFdEOiTvOY,Em Không Hiểu,spotify:track:1izPmgSW7FV6XFdEOiTvOY,"['v-pop', 'vietnam indie', 'vietnamese hip hop', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese hip hop', 'vietnamese lo-fi']",['v-pop']
7boFpsgxlNbaPMWN7r5iq7,Chúng Ta Của Hiện Tại,spotify:track:7boFpsgxlNbaPMWN7r5iq7,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
0E13SojrSD7WpPyvzqZaKR,Anh Đừng Đi,spotify:track:0E13SojrSD7WpPyvzqZaKR,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5hFSxd4AalAzVtawoALian,xích thêm chút nữa,spotify:track:5hFSxd4AalAzVtawoALian,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
7k3ohP9ZiGfhL6yD8oIPfk,chẳng giống giáng sinh,spotify:track:7k3ohP9ZiGfhL6yD8oIPfk,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
61k187Ygyhw9PUckZc1A3J,If You Have A Dream - 2,spotify:track:61k187Ygyhw9PUckZc1A3J,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2kG1zeBlXnvkUwPzmXt64W,Vào Hang,spotify:track:2kG1zeBlXnvkUwPzmXt64W,['v-pop'],[],['v-pop']
3LlEZ4J1ORcgP1WmTF9pIX,Nói Dối (feat. HIEUTHUHAI),spotify:track:3LlEZ4J1ORcgP1WmTF9pIX,"['v-pop', 'vinahouse', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
3ae1vbawLG43UHpuLDyX3N,MLEM MLEM,spotify:track:3ae1vbawLG43UHpuLDyX3N,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
47Y12sZlWlug3AceKoS5Hh,Phố Đã Lên Đèn,spotify:track:47Y12sZlWlug3AceKoS5Hh,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
7gKmuxDq7x0jXJMaZeHbxN,nàng thơ... trời giấu trời mang đi,spotify:track:7gKmuxDq7x0jXJMaZeHbxN,"['v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
3kwS7WlPS6NconVfVs6tTZ,NẮM ĐÔI BÀN TAY,spotify:track:3kwS7WlPS6NconVfVs6tTZ,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
7ne0bfecn1o29bXC0Xblj2,Một Mình Có Buồn Không,spotify:track:7ne0bfecn1o29bXC0Xblj2,"['v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
20qgpSJvtadLyAM2BqBhGs,Có Em Chờ - 2,spotify:track:20qgpSJvtadLyAM2BqBhGs,"['v-pop', 'vietnamese lo-fi', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
1xoadYaxtOp9gHDwgmPDuz,Sài Gòn Hôm Nay Mưa,spotify:track:1xoadYaxtOp9gHDwgmPDuz,"['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnamese lo-fi']",['v-pop']
5llStJYcWGrEwjSOkMJ1JL,Đường Tôi Chở Em Về - Lofi,spotify:track:5llStJYcWGrEwjSOkMJ1JL,"['vinahouse', 'vietnamese lo-fi', 'v-pop', 'lo-fi']",['vietnamese lo-fi'],['v-pop']
0DtKqkn2bdgkkxBk1SPDBo,Mùa Hè Bất Tận,spotify:track:0DtKqkn2bdgkkxBk1SPDBo,"['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']","['vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']",['v-pop']
5jL0h9UUmy8NXq5Kz0E7Po,"3 1 0 7 7 - W/N ft. ( titie, Duongg )",spotify:track:5jL0h9UUmy8NXq5Kz0E7Po,"['v-pop', 'vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
64UWFwTIsfoHZolWAjKGgw,Dù Cho Mai Về Sau (Acoustic Version),spotify:track:64UWFwTIsfoHZolWAjKGgw,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
74dZm72WtQx122nyIFhJAB,Em Đã Biết,spotify:track:74dZm72WtQx122nyIFhJAB,"['v-pop', 'vietnam indie', 'vinahouse']",['vietnam indie'],['v-pop']
5hLJfuUOhIw2mMKWU0D96Q,Ánh Đèn Phố,spotify:track:5hLJfuUOhIw2mMKWU0D96Q,"['vietnam indie', 'v-pop']",['vietnam indie'],['v-pop']
1EmMFSLRVkOszCa4ul9z0F,3107 3,spotify:track:1EmMFSLRVkOszCa4ul9z0F,"['v-pop', 'vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
1CyYcBdukmFjFibDZaDlHc,To The Moon,spotify:track:1CyYcBdukmFjFibDZaDlHc,"['vietnamese lo-fi', 'v-pop', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
2dZEQlWmyhrDr4jBJBBabZ,If U Have A Dream,spotify:track:2dZEQlWmyhrDr4jBJBBabZ,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2EMbVMhUtYNfuAhTi9HvBk,Lỡ Say Bye Là Bye,spotify:track:2EMbVMhUtYNfuAhTi9HvBk,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
6kDcfNV4jAz7izU56ZxlDm,Răng Khôn,spotify:track:6kDcfNV4jAz7izU56ZxlDm,"['v-pop', 'vietnamese lo-fi', 'vinahouse']",['vietnamese lo-fi'],['v-pop']
1mEeS4hpiwsEZKUSq3Jfow,Moonlight,spotify:track:1mEeS4hpiwsEZKUSq3Jfow,"['v-pop', 'vietnamese lo-fi', 'vietnamese hip hop']","['vietnamese lo-fi', 'vietnamese hip hop']",['v-pop']
3eXkRmOFGN1RmgnSGtIhPs,Only Me,spotify:track:3eXkRmOFGN1RmgnSGtIhPs,['v-pop'],[],['v-pop']
4PdsLeaQ88F0XWO3v5Ch3x,Mai Đây Em Thương Một Chàng Trai,spotify:track:4PdsLeaQ88F0XWO3v5Ch3x,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
